row_id,call_id,agent_id,call_start_time,call_end_time,duration,department_id,company_id,call_status,call_outcome
321,CALL_000321,AGT_039,1728629060000,1728631820000,46.0,4,6,completed,follow_up
322,CALL_000322,AGT_042,1729699640000,1729701320000,28.0,5,8,transferred,follow_up
323,CALL_000323,AGT_001,1728725180000,1728727760000,43.0,5,6,abandoned,follow_up
324,CALL_000324,AGT_049,1728707480000,1728708380000,15.0,3,6,transferred,follow_up
325,CALL_000325,AGT_046,1729835960000,1729839080000,52.0,2,8,transferred,resolved
326,CALL_000326,AGT_008,1728482180000,1728482240000,1.0,1,3,abandoned,escalated
327,CALL_000327,AGT_034,1730546120000,1730549480000,56.0,5,4,completed,resolved
328,CALL_000328,AGT_002,1730069660000,1730072540000,48.0,4,4,abandoned,follow_up
329,CALL_000329,AGT_049,1729937660000,1729938560000,15.0,4,3,completed,resolved
330,CALL_000330,AGT_002,1730184140000,1730186240000,35.0,3,1,transferred,follow_up
331,CALL_000331,AGT_037,1728613400000,1728617000000,60.0,5,3,completed,follow_up
332,CALL_000332,AGT_018,1729864280000,1729867820000,59.0,3,3,completed,resolved
333,CALL_000333,AGT_043,1728924980000,1728928340000,56.0,4,6,completed,follow_up
334,CALL_000334,AGT_020,1730141300000,1730143220000,32.0,3,8,transferred,escalated
335,CALL_000335,AGT_008,1730057600000,1730060960000,56.0,4,1,transferred,follow_up
336,CALL_000336,AGT_044,1730467520000,1730471000000,58.0,2,3,completed,escalated
337,CALL_000337,AGT_009,1730301620000,1730302700000,18.0,3,5,completed,escalated
338,CALL_000338,AGT_004,1728236900000,1728239840000,49.0,2,8,abandoned,follow_up
339,CALL_000339,AGT_008,1730272280000,1730274140000,31.0,1,7,completed,resolved
340,CALL_000340,AGT_030,1729113620000,1729114940000,22.0,1,3,abandoned,escalated
341,CALL_000341,AGT_017,1730303660000,1730306540000,48.0,5,9,completed,resolved
342,CALL_000342,AGT_017,1728247640000,1728248300000,11.0,5,10,abandoned,escalated
343,CALL_000343,AGT_025,1730792480000,1730793020000,9.0,4,2,transferred,follow_up
344,CALL_000344,AGT_012,1729052660000,1729053740000,18.0,5,8,completed,follow_up
345,CALL_000345,AGT_029,1730353880000,1730354180000,5.0,1,1,completed,escalated
346,CALL_000346,AGT_013,1728842180000,1728843800000,27.0,4,3,completed,follow_up
347,CALL_000347,AGT_003,1729708880000,1729710620000,29.0,5,9,completed,escalated
348,CALL_000348,AGT_003,1728832220000,1728835160000,49.0,5,6,abandoned,follow_up
349,CALL_000349,AGT_039,1730333000000,1730335580000,43.0,4,5,completed,resolved
350,CALL_000350,AGT_033,1728502340000,1728504620000,38.0,5,4,transferred,follow_up
351,CALL_000351,AGT_036,1729370120000,1729373120000,50.0,4,3,transferred,resolved
352,CALL_000352,AGT_026,1730563100000,1730564060000,16.0,4,1,completed,follow_up
353,CALL_000353,AGT_015,1730663360000,1730664020000,11.0,4,10,transferred,resolved
354,CALL_000354,AGT_036,1728552020000,1728554060000,34.0,5,6,completed,follow_up
355,CALL_000355,AGT_043,1728538820000,1728540440000,27.0,2,3,completed,resolved
356,CALL_000356,AGT_044,1729471460000,1729472480000,17.0,4,8,transferred,escalated
357,CALL_000357,AGT_024,1728524840000,1728527300000,41.0,3,1,completed,escalated
358,CALL_000358,AGT_023,1729900580000,1729902380000,30.0,5,5,transferred,resolved
359,CALL_000359,AGT_042,1729917860000,1729918880000,17.0,1,4,abandoned,follow_up
360,CALL_000360,AGT_008,1729788440000,1729789820000,23.0,2,3,completed,resolved
361,CALL_000361,AGT_046,1730531840000,1730533760000,32.0,3,5,abandoned,follow_up
362,CALL_000362,AGT_024,1729305320000,1729305980000,11.0,1,7,transferred,escalated
363,CALL_000363,AGT_013,1730815460000,1730818100000,44.0,4,1,abandoned,follow_up
364,CALL_000364,AGT_050,1728223400000,1728226760000,56.0,1,5,abandoned,escalated
365,CALL_000365,AGT_020,1728552800000,1728556340000,59.0,4,6,transferred,follow_up
366,CALL_000366,AGT_001,1728462560000,1728465200000,44.0,1,10,abandoned,follow_up
367,CALL_000367,AGT_027,1729903520000,1729906820000,55.0,4,6,abandoned,follow_up
368,CALL_000368,AGT_009,1728901940000,1728903980000,34.0,2,3,transferred,resolved
369,CALL_000369,AGT_005,1729190720000,1729191680000,16.0,2,8,abandoned,resolved
370,CALL_000370,AGT_036,1728480560000,1728483560000,50.0,4,8,transferred,escalated
371,CALL_000371,AGT_037,1728528680000,1728529640000,16.0,5,8,abandoned,escalated
372,CALL_000372,AGT_010,1730810540000,1730812580000,34.0,3,8,transferred,resolved
373,CALL_000373,AGT_004,1729816640000,1729819040000,40.0,2,9,transferred,escalated
374,CALL_000374,AGT_049,1728881240000,1728883880000,44.0,1,7,abandoned,resolved
375,CALL_000375,AGT_024,1728752060000,1728752120000,1.0,2,7,abandoned,follow_up
376,CALL_000376,AGT_022,1728489260000,1728489380000,2.0,3,6,abandoned,escalated
377,CALL_000377,AGT_007,1730042840000,1730044580000,29.0,2,6,completed,escalated
378,CALL_000378,AGT_028,1728249740000,1728251240000,25.0,5,4,completed,resolved
379,CALL_000379,AGT_026,1729536500000,1729539380000,48.0,2,1,completed,escalated
380,CALL_000380,AGT_029,1730674760000,1730677100000,39.0,5,1,transferred,escalated
381,CALL_000381,AGT_002,1730350640000,1730353940000,55.0,1,9,abandoned,follow_up
382,CALL_000382,AGT_048,1729027220000,1729028960000,29.0,1,5,transferred,escalated
383,CALL_000383,AGT_020,1730721140000,1730721560000,7.0,3,1,completed,follow_up
384,CALL_000384,AGT_015,1728770960000,1728771260000,5.0,5,10,abandoned,resolved
385,CALL_000385,AGT_017,1728531620000,1728532220000,10.0,2,7,transferred,escalated
386,CALL_000386,AGT_007,1728700400000,1728703580000,53.0,3,3,abandoned,follow_up
387,CALL_000387,AGT_043,1729807220000,1729807820000,10.0,2,6,transferred,resolved
388,CALL_000388,AGT_048,1730100320000,1730100860000,9.0,2,10,abandoned,escalated
389,CALL_000389,AGT_004,1729563200000,1729563680000,8.0,4,4,completed,resolved
390,CALL_000390,AGT_013,1730387360000,1730390060000,45.0,2,1,completed,escalated
391,CALL_000391,AGT_045,1728360920000,1728362660000,29.0,3,6,abandoned,resolved
392,CALL_000392,AGT_029,1729304840000,1729305920000,18.0,3,10,transferred,resolved
393,CALL_000393,AGT_048,1729207940000,1729208420000,8.0,4,9,completed,follow_up
394,CALL_000394,AGT_027,1730834240000,1730836340000,35.0,2,1,completed,resolved
395,CALL_000395,AGT_024,1730760860000,1730761460000,10.0,2,6,completed,escalated
396,CALL_000396,AGT_035,1729307240000,1729310180000,49.0,2,4,abandoned,escalated
397,CALL_000397,AGT_023,1729917200000,1729919060000,31.0,5,1,abandoned,follow_up
398,CALL_000398,AGT_037,1730363840000,1730364620000,13.0,5,5,transferred,escalated
399,CALL_000399,AGT_034,1729048040000,1729049180000,19.0,3,3,transferred,escalated
400,CALL_000400,AGT_009,1728355100000,1728357320000,37.0,3,9,transferred,escalated
401,CALL_000401,AGT_028,1728366680000,1728367640000,16.0,2,7,abandoned,resolved
402,CALL_000402,AGT_006,1730466080000,1730468960000,48.0,2,2,abandoned,resolved
403,CALL_000403,AGT_021,1730506700000,1730508380000,28.0,3,7,transferred,escalated
404,CALL_000404,AGT_047,1730686820000,1730687900000,18.0,1,4,transferred,follow_up
405,CALL_000405,AGT_029,1730355320000,1730356460000,19.0,2,7,abandoned,resolved
406,CALL_000406,AGT_034,1730384960000,1730386340000,23.0,1,8,transferred,follow_up
407,CALL_000407,AGT_025,1728721580000,1728725180000,60.0,2,4,completed,escalated
408,CALL_000408,AGT_009,1728349880000,1728350060000,3.0,2,7,abandoned,escalated
409,CALL_000409,AGT_026,1728496220000,1728496640000,7.0,1,8,transferred,resolved
410,CALL_000410,AGT_017,1730834660000,1730835080000,7.0,1,7,abandoned,escalated
411,CALL_000411,AGT_009,1729930040000,1729932680000,44.0,2,2,completed,resolved
412,CALL_000412,AGT_032,1729256840000,1729259420000,43.0,2,3,abandoned,escalated
413,CALL_000413,AGT_029,1730752760000,1730754560000,30.0,1,3,abandoned,escalated
414,CALL_000414,AGT_034,1728724040000,1728727160000,52.0,1,9,abandoned,resolved
415,CALL_000415,AGT_043,1730033420000,1730034560000,19.0,1,5,abandoned,resolved
416,CALL_000416,AGT_034,1730579360000,1730581280000,32.0,1,1,completed,resolved
417,CALL_000417,AGT_003,1728855200000,1728856160000,16.0,1,7,abandoned,escalated
418,CALL_000418,AGT_009,1728217400000,1728219320000,32.0,5,1,abandoned,escalated
419,CALL_000419,AGT_008,1728714380000,1728717320000,49.0,4,4,transferred,follow_up
420,CALL_000420,AGT_027,1729355780000,1729357940000,36.0,1,3,abandoned,resolved
421,CALL_000421,AGT_043,1728396800000,1728399020000,37.0,1,3,transferred,escalated
422,CALL_000422,AGT_035,1729964660000,1729964900000,4.0,2,2,completed,escalated
423,CALL_000423,AGT_039,1728409340000,1728412040000,45.0,1,9,completed,resolved
424,CALL_000424,AGT_003,1730537960000,1730539400000,24.0,1,4,completed,follow_up
425,CALL_000425,AGT_029,1730318480000,1730319140000,11.0,5,7,completed,resolved
426,CALL_000426,AGT_011,1730800400000,1730802500000,35.0,4,8,transferred,follow_up
427,CALL_000427,AGT_039,1730237480000,1730238560000,18.0,5,1,abandoned,escalated
428,CALL_000428,AGT_041,1729030160000,1729030520000,6.0,5,6,completed,follow_up
429,CALL_000429,AGT_027,1728752900000,1728754580000,28.0,5,10,abandoned,escalated
430,CALL_000430,AGT_003,1729560620000,1729562780000,36.0,1,9,transferred,resolved
431,CALL_000431,AGT_003,1729225940000,1729226000000,1.0,3,5,transferred,resolved
432,CALL_000432,AGT_026,1728317060000,1728320660000,60.0,2,1,transferred,resolved
433,CALL_000433,AGT_038,1730111060000,1730113760000,45.0,1,6,completed,follow_up
434,CALL_000434,AGT_034,1730830940000,1730834540000,60.0,1,1,abandoned,escalated
435,CALL_000435,AGT_003,1728195740000,1728196220000,8.0,2,8,abandoned,resolved
436,CALL_000436,AGT_031,1728756380000,1728758840000,41.0,5,1,abandoned,resolved
437,CALL_000437,AGT_024,1730341460000,1730343140000,28.0,3,1,transferred,escalated
438,CALL_000438,AGT_047,1730458580000,1730461220000,44.0,5,5,completed,resolved
439,CALL_000439,AGT_029,1728890960000,1728893780000,47.0,2,10,transferred,escalated
440,CALL_000440,AGT_009,1730322560000,1730324240000,28.0,2,1,transferred,escalated
441,CALL_000441,AGT_023,1728856400000,1728859820000,57.0,1,3,abandoned,escalated
442,CALL_000442,AGT_003,1730802260000,1730804540000,38.0,2,7,transferred,escalated
443,CALL_000443,AGT_042,1730494820000,1730497400000,43.0,5,1,abandoned,escalated
444,CALL_000444,AGT_049,1728732320000,1728733640000,22.0,2,7,completed,follow_up
445,CALL_000445,AGT_028,1730342600000,1730344160000,26.0,4,4,abandoned,resolved
446,CALL_000446,AGT_039,1730238920000,1730241620000,45.0,5,8,completed,follow_up
447,CALL_000447,AGT_016,1728423560000,1728426440000,48.0,4,4,abandoned,resolved
448,CALL_000448,AGT_035,1728230660000,1728230900000,4.0,2,4,transferred,follow_up
449,CALL_000449,AGT_027,1729118960000,1729119740000,13.0,1,8,transferred,escalated
450,CALL_000450,AGT_001,1729149980000,1729152740000,46.0,3,8,completed,resolved
451,CALL_000451,AGT_016,1729634600000,1729635380000,13.0,5,2,completed,resolved
452,CALL_000452,AGT_025,1728867920000,1728869480000,26.0,2,1,completed,follow_up
453,CALL_000453,AGT_003,1728319040000,1728320120000,18.0,2,4,abandoned,follow_up
454,CALL_000454,AGT_028,1728471860000,1728474920000,51.0,2,4,abandoned,resolved
455,CALL_000455,AGT_018,1728778700000,1728778760000,1.0,1,5,completed,follow_up
456,CALL_000456,AGT_012,1729599080000,1729602200000,52.0,3,3,transferred,follow_up
457,CALL_000457,AGT_040,1729504700000,1729505000000,5.0,4,7,abandoned,follow_up
458,CALL_000458,AGT_046,1730451320000,1730451920000,10.0,2,8,abandoned,escalated
459,CALL_000459,AGT_011,1728200780000,1728201260000,8.0,4,8,abandoned,escalated
460,CALL_000460,AGT_025,1730120540000,1730123060000,42.0,3,1,completed,follow_up
461,CALL_000461,AGT_011,1730029700000,1730032040000,39.0,5,9,completed,follow_up
462,CALL_000462,AGT_025,1730398520000,1730399480000,16.0,5,5,completed,escalated
463,CALL_000463,AGT_010,1730762720000,1730765960000,54.0,2,3,completed,escalated
464,CALL_000464,AGT_020,1729766060000,1729768160000,35.0,4,7,completed,resolved
465,CALL_000465,AGT_029,1728522920000,1728523280000,6.0,4,2,transferred,resolved
466,CALL_000466,AGT_003,1730379620000,1730379920000,5.0,5,7,transferred,escalated
467,CALL_000467,AGT_019,1729660880000,1729663160000,38.0,5,9,completed,follow_up
468,CALL_000468,AGT_009,1728254300000,1728255920000,27.0,5,1,abandoned,follow_up
469,CALL_000469,AGT_032,1729328660000,1729329080000,7.0,1,8,completed,follow_up
470,CALL_000470,AGT_020,1729441640000,1729442780000,19.0,4,1,transferred,follow_up
471,CALL_000471,AGT_029,1729505480000,1729508420000,49.0,1,1,transferred,resolved
472,CALL_000472,AGT_023,1730735360000,1730738360000,50.0,1,7,abandoned,escalated
473,CALL_000473,AGT_023,1728809120000,1728811280000,36.0,2,9,transferred,follow_up
474,CALL_000474,AGT_008,1728687620000,1728688940000,22.0,1,6,completed,resolved
475,CALL_000475,AGT_005,1728475100000,1728477080000,33.0,3,7,abandoned,follow_up
476,CALL_000476,AGT_032,1730706440000,1730708600000,36.0,1,8,completed,escalated
477,CALL_000477,AGT_044,1729552760000,1729553000000,4.0,1,6,completed,resolved
478,CALL_000478,AGT_018,1729224440000,1729224860000,7.0,1,8,abandoned,escalated
479,CALL_000479,AGT_014,1729916120000,1729916840000,12.0,3,6,completed,escalated
480,CALL_000480,AGT_016,1730496320000,1730498000000,28.0,5,1,transferred,resolved
481,CALL_000481,AGT_035,1728547940000,1728550460000,42.0,4,9,completed,resolved
482,CALL_000482,AGT_021,1728260240000,1728260600000,6.0,5,3,abandoned,resolved
483,CALL_000483,AGT_033,1728359660000,1728361100000,24.0,1,5,abandoned,resolved
484,CALL_000484,AGT_044,1729664660000,1729666160000,25.0,3,9,abandoned,resolved
485,CALL_000485,AGT_024,1729277900000,1729278680000,13.0,5,4,completed,resolved
486,CALL_000486,AGT_049,1729602740000,1729603760000,17.0,2,10,abandoned,resolved
487,CALL_000487,AGT_014,1729796000000,1729798280000,38.0,2,10,abandoned,follow_up
488,CALL_000488,AGT_047,1730220320000,1730222060000,29.0,2,3,completed,escalated
489,CALL_000489,AGT_015,1728423620000,1728424040000,7.0,5,5,transferred,resolved
490,CALL_000490,AGT_011,1730697800000,1730698880000,18.0,4,5,completed,follow_up
491,CALL_000491,AGT_005,1729614800000,1729615820000,17.0,3,9,abandoned,follow_up
492,CALL_000492,AGT_041,1730121800000,1730124320000,42.0,2,10,abandoned,follow_up
493,CALL_000493,AGT_013,1729988240000,1729989380000,19.0,2,9,completed,escalated
494,CALL_000494,AGT_016,1728746840000,1728748220000,23.0,2,5,transferred,resolved
495,CALL_000495,AGT_005,1728219140000,1728221900000,46.0,1,7,abandoned,follow_up
496,CALL_000496,AGT_035,1729214600000,1729217060000,41.0,2,9,abandoned,escalated
497,CALL_000497,AGT_035,1730761400000,1730762360000,16.0,2,9,abandoned,escalated
498,CALL_000498,AGT_017,1730531060000,1730532140000,18.0,3,3,completed,escalated
499,CALL_000499,AGT_050,1730007080000,1730010380000,55.0,4,5,abandoned,follow_up
500,CALL_000500,AGT_042,1729445780000,1729448600000,47.0,4,2,transferred,resolved
501,CALL_000501,AGT_019,1729812440000,1729813340000,15.0,1,9,abandoned,follow_up
502,CALL_000502,AGT_017,1730307680000,1730310440000,46.0,2,10,abandoned,follow_up
503,CALL_000503,AGT_022,1729803680000,1729804340000,11.0,3,7,transferred,resolved
504,CALL_000504,AGT_004,1729467860000,1729468160000,5.0,3,1,abandoned,resolved
505,CALL_000505,AGT_011,1728441620000,1728442340000,12.0,1,1,completed,resolved
506,CALL_000506,AGT_044,1728990920000,1728992840000,32.0,3,7,completed,escalated
507,CALL_000507,AGT_049,1729372820000,1729376180000,56.0,2,8,completed,resolved
508,CALL_000508,AGT_042,1730665580000,1730667200000,27.0,5,9,transferred,follow_up
509,CALL_000509,AGT_017,1728845720000,1728848300000,43.0,1,6,abandoned,resolved
510,CALL_000510,AGT_012,1729504460000,1729507160000,45.0,3,5,completed,follow_up
511,CALL_000511,AGT_011,1729581260000,1729581680000,7.0,2,10,transferred,escalated
512,CALL_000512,AGT_005,1729458380000,1729460480000,35.0,3,8,abandoned,follow_up
513,CALL_000513,AGT_008,1730717060000,1730717720000,11.0,5,8,transferred,follow_up
514,CALL_000514,AGT_021,1730088200000,1730090480000,38.0,1,6,completed,resolved
515,CALL_000515,AGT_018,1728421460000,1728423260000,30.0,1,9,completed,resolved
516,CALL_000516,AGT_020,1730783540000,1730786720000,53.0,3,5,completed,follow_up
517,CALL_000517,AGT_030,1729468640000,1729470140000,25.0,2,4,transferred,resolved
518,CALL_000518,AGT_016,1729092140000,1729094840000,45.0,3,10,transferred,escalated
519,CALL_000519,AGT_013,1730039660000,1730041220000,26.0,3,4,completed,escalated
520,CALL_000520,AGT_037,1729835480000,1729837040000,26.0,3,7,transferred,resolved
521,CALL_000521,AGT_012,1729153040000,1729153880000,14.0,4,5,completed,escalated
522,CALL_000522,AGT_020,1729043420000,1729046180000,46.0,1,9,completed,resolved
523,CALL_000523,AGT_026,1729152020000,1729152380000,6.0,5,5,abandoned,follow_up
524,CALL_000524,AGT_026,1728384380000,1728384560000,3.0,3,3,transferred,follow_up
525,CALL_000525,AGT_020,1729529360000,1729532960000,60.0,4,7,completed,escalated
526,CALL_000526,AGT_045,1729029320000,1729032380000,51.0,5,6,completed,resolved
527,CALL_000527,AGT_022,1729414760000,1729416560000,30.0,2,9,transferred,resolved
528,CALL_000528,AGT_005,1729935320000,1729937900000,43.0,5,8,abandoned,escalated
529,CALL_000529,AGT_012,1729096400000,1729097360000,16.0,1,2,abandoned,follow_up
530,CALL_000530,AGT_003,1729139240000,1729141340000,35.0,4,5,completed,escalated
531,CALL_000531,AGT_026,1728324080000,1728326360000,38.0,1,1,transferred,follow_up
532,CALL_000532,AGT_039,1728558320000,1728559640000,22.0,5,9,abandoned,resolved
533,CALL_000533,AGT_027,1729290500000,1729292960000,41.0,4,9,transferred,follow_up
534,CALL_000534,AGT_019,1729115300000,1729118540000,54.0,1,8,transferred,escalated
535,CALL_000535,AGT_033,1729758680000,1729761740000,51.0,1,6,completed,resolved
536,CALL_000536,AGT_017,1729953140000,1729956020000,48.0,4,8,abandoned,escalated
537,CALL_000537,AGT_038,1729947080000,1729947620000,9.0,3,2,completed,escalated
538,CALL_000538,AGT_048,1730085680000,1730087600000,32.0,3,9,abandoned,follow_up
539,CALL_000539,AGT_023,1730323760000,1730324960000,20.0,4,6,abandoned,escalated
540,CALL_000540,AGT_012,1730541620000,1730542520000,15.0,1,10,abandoned,follow_up
541,CALL_000541,AGT_014,1728478820000,1728481520000,45.0,3,3,abandoned,resolved
542,CALL_000542,AGT_018,1728344660000,1728347960000,55.0,1,10,abandoned,follow_up
543,CALL_000543,AGT_002,1730487860000,1730490620000,46.0,3,9,transferred,resolved
544,CALL_000544,AGT_016,1728585440000,1728586460000,17.0,2,1,completed,follow_up
545,CALL_000545,AGT_026,1728221000000,1728222980000,33.0,1,4,transferred,escalated
546,CALL_000546,AGT_012,1729494680000,1729496420000,29.0,5,7,abandoned,follow_up
547,CALL_000547,AGT_028,1730126840000,1730127500000,11.0,1,5,completed,follow_up
548,CALL_000548,AGT_012,1729162580000,1729165580000,50.0,4,3,abandoned,resolved
549,CALL_000549,AGT_001,1729352000000,1729352240000,4.0,1,5,completed,escalated
550,CALL_000550,AGT_003,1728781100000,1728784400000,55.0,4,4,transferred,follow_up
551,CALL_000551,AGT_043,1729029740000,1729030580000,14.0,4,1,completed,escalated
552,CALL_000552,AGT_047,1730315660000,1730318600000,49.0,1,7,completed,follow_up
553,CALL_000553,AGT_040,1730693000000,1730696240000,54.0,2,7,completed,follow_up
554,CALL_000554,AGT_004,1728789200000,1728790400000,20.0,1,6,completed,escalated
555,CALL_000555,AGT_032,1728528740000,1728532100000,56.0,1,6,completed,follow_up
556,CALL_000556,AGT_043,1730866040000,1730868380000,39.0,1,10,abandoned,escalated
557,CALL_000557,AGT_028,1728456140000,1728458960000,47.0,4,7,completed,follow_up
558,CALL_000558,AGT_043,1729339880000,1729342940000,51.0,3,8,completed,resolved
559,CALL_000559,AGT_002,1730869640000,1730871200000,26.0,2,9,transferred,escalated
560,CALL_000560,AGT_009,1729476380000,1729476740000,6.0,5,4,completed,follow_up
561,CALL_000561,AGT_036,1729644920000,1729645700000,13.0,5,2,transferred,follow_up
562,CALL_000562,AGT_048,1728519860000,1728521960000,35.0,2,9,abandoned,resolved
563,CALL_000563,AGT_033,1730399120000,1730400560000,24.0,2,4,completed,escalated
564,CALL_000564,AGT_007,1730022860000,1730023640000,13.0,2,7,transferred,follow_up
565,CALL_000565,AGT_020,1728791060000,1728792440000,23.0,1,4,transferred,resolved
566,CALL_000566,AGT_041,1730156900000,1730157680000,13.0,3,4,abandoned,follow_up
567,CALL_000567,AGT_004,1729558880000,1729561400000,42.0,5,9,completed,escalated
568,CALL_000568,AGT_040,1728975080000,1728978260000,53.0,2,6,completed,follow_up
569,CALL_000569,AGT_010,1729944560000,1729948100000,59.0,5,10,transferred,follow_up
570,CALL_000570,AGT_033,1728234560000,1728236300000,29.0,3,6,completed,follow_up
571,CALL_000571,AGT_021,1728662540000,1728662960000,7.0,2,4,transferred,follow_up
572,CALL_000572,AGT_002,1728816320000,1728819740000,57.0,1,9,completed,resolved
573,CALL_000573,AGT_048,1730312960000,1730313320000,6.0,1,9,transferred,resolved
574,CALL_000574,AGT_033,1729932200000,1729935140000,49.0,3,1,completed,escalated
575,CALL_000575,AGT_047,1729204400000,1729207940000,59.0,5,6,abandoned,resolved
576,CALL_000576,AGT_010,1728487880000,1728489740000,31.0,3,3,completed,resolved
577,CALL_000577,AGT_020,1728376340000,1728378980000,44.0,2,10,completed,escalated
578,CALL_000578,AGT_043,1729201100000,1729202900000,30.0,1,6,abandoned,resolved
579,CALL_000579,AGT_021,1728797960000,1728801080000,52.0,5,7,completed,resolved
580,CALL_000580,AGT_031,1730514260000,1730517140000,48.0,5,1,abandoned,escalated
581,CALL_000581,AGT_021,1730380820000,1730382860000,34.0,2,1,completed,escalated
582,CALL_000582,AGT_038,1729161620000,1729162280000,11.0,3,1,transferred,escalated
583,CALL_000583,AGT_001,1730153120000,1730153780000,11.0,1,6,transferred,follow_up
584,CALL_000584,AGT_039,1728529580000,1728529940000,6.0,4,1,completed,follow_up
585,CALL_000585,AGT_026,1730318180000,1730320700000,42.0,4,4,completed,escalated
586,CALL_000586,AGT_035,1730263100000,1730265620000,42.0,3,9,completed,escalated
587,CALL_000587,AGT_008,1728997640000,1728999920000,38.0,1,7,transferred,escalated
588,CALL_000588,AGT_042,1728685220000,1728686480000,21.0,3,9,completed,follow_up
589,CALL_000589,AGT_042,1728367880000,1728369560000,28.0,2,2,transferred,follow_up
590,CALL_000590,AGT_018,1728249740000,1728253280000,59.0,5,1,abandoned,resolved
591,CALL_000591,AGT_014,1728682160000,1728682400000,4.0,5,1,transferred,resolved
592,CALL_000592,AGT_020,1729674800000,1729675700000,15.0,5,9,transferred,escalated
593,CALL_000593,AGT_025,1729724720000,1729727720000,50.0,4,10,abandoned,follow_up
594,CALL_000594,AGT_039,1729535600000,1729536740000,19.0,2,8,transferred,follow_up
595,CALL_000595,AGT_048,1729484180000,1729485020000,14.0,4,3,completed,follow_up
596,CALL_000596,AGT_001,1728479360000,1728480620000,21.0,4,3,completed,escalated
597,CALL_000597,AGT_039,1728403880000,1728405860000,33.0,2,10,transferred,resolved
598,CALL_000598,AGT_022,1730367080000,1730367200000,2.0,1,8,completed,escalated
599,CALL_000599,AGT_041,1730425640000,1730427500000,31.0,1,5,transferred,resolved
600,CALL_000600,AGT_001,1729956860000,1729959740000,48.0,1,2,completed,resolved
601,CALL_000601,AGT_008,1729706600000,1729709360000,46.0,4,2,completed,escalated
602,CALL_000602,AGT_028,1729385540000,1729387220000,28.0,4,3,transferred,resolved
603,CALL_000603,AGT_023,1728821780000,1728825140000,56.0,1,7,completed,resolved
604,CALL_000604,AGT_038,1730064080000,1730066300000,37.0,1,2,transferred,follow_up
605,CALL_000605,AGT_030,1728426740000,1728429140000,40.0,2,8,completed,resolved
606,CALL_000606,AGT_026,1730861840000,1730863460000,27.0,4,2,completed,escalated
607,CALL_000607,AGT_024,1729196780000,1729199120000,39.0,2,9,abandoned,escalated
608,CALL_000608,AGT_021,1730136920000,1730140160000,54.0,5,8,abandoned,resolved
609,CALL_000609,AGT_009,1729800860000,1729802720000,31.0,3,1,transferred,follow_up
610,CALL_000610,AGT_017,1729763840000,1729767020000,53.0,4,8,abandoned,follow_up
611,CALL_000611,AGT_024,1730684240000,1730685440000,20.0,3,9,transferred,resolved
612,CALL_000612,AGT_025,1730476040000,1730477420000,23.0,2,2,abandoned,resolved
613,CALL_000613,AGT_005,1728271820000,1728274820000,50.0,2,2,completed,escalated
614,CALL_000614,AGT_006,1729295480000,1729298360000,48.0,4,4,transferred,resolved
615,CALL_000615,AGT_009,1729930940000,1729932080000,19.0,2,9,transferred,follow_up
616,CALL_000616,AGT_028,1730028140000,1730031620000,58.0,2,10,completed,resolved
617,CALL_000617,AGT_030,1729649300000,1729650320000,17.0,3,2,transferred,escalated
618,CALL_000618,AGT_017,1730531000000,1730534480000,58.0,5,10,transferred,escalated
619,CALL_000619,AGT_043,1730775440000,1730778020000,43.0,5,6,abandoned,escalated
620,CALL_000620,AGT_020,1729748120000,1729750940000,47.0,2,8,transferred,escalated
621,CALL_000621,AGT_027,1728992720000,1728992780000,1.0,5,10,completed,escalated
622,CALL_000622,AGT_038,1728567500000,1728569300000,30.0,3,1,abandoned,resolved
623,CALL_000623,AGT_028,1728848360000,1728850160000,30.0,5,1,abandoned,resolved
624,CALL_000624,AGT_022,1730693720000,1730696120000,40.0,4,10,completed,resolved
625,CALL_000625,AGT_003,1728509900000,1728511700000,30.0,3,6,completed,resolved
626,CALL_000626,AGT_037,1730443700000,1730447000000,55.0,4,9,abandoned,escalated
627,CALL_000627,AGT_014,1728611780000,1728613760000,33.0,5,7,transferred,follow_up
628,CALL_000628,AGT_010,1730654540000,1730655080000,9.0,1,5,abandoned,resolved
629,CALL_000629,AGT_003,1729659680000,1729661000000,22.0,3,2,completed,follow_up
630,CALL_000630,AGT_039,1728821660000,1728824300000,44.0,4,8,abandoned,resolved
631,CALL_000631,AGT_013,1728198500000,1728198980000,8.0,1,6,completed,resolved
632,CALL_000632,AGT_009,1728925940000,1728927020000,18.0,1,3,abandoned,follow_up
633,CALL_000633,AGT_047,1728975980000,1728978440000,41.0,4,10,transferred,escalated
634,CALL_000634,AGT_041,1729112840000,1729115540000,45.0,2,10,abandoned,resolved
635,CALL_000635,AGT_017,1728870740000,1728871760000,17.0,3,1,abandoned,resolved
636,CALL_000636,AGT_010,1728647300000,1728649400000,35.0,2,3,completed,resolved
637,CALL_000637,AGT_020,1729254140000,1729256600000,41.0,1,2,completed,follow_up
638,CALL_000638,AGT_004,1729534700000,1729536560000,31.0,5,7,completed,escalated
639,CALL_000639,AGT_031,1729821560000,1729824080000,42.0,4,1,abandoned,follow_up
640,CALL_000640,AGT_042,1729651940000,1729654580000,44.0,3,10,transferred,follow_up
641,CALL_000641,AGT_030,1728524180000,1728525380000,20.0,5,3,completed,escalated
642,CALL_000642,AGT_001,1730672840000,1730675060000,37.0,3,9,completed,follow_up
