row_id,call_id,agent_id,call_start_time,call_end_time,duration,department_id,company_id,call_status,call_outcome
220,CALL_000220,AGT_036,2024-10-06 17:28:20.633158,2024-10-06 18:12:20.633158,44.0,3,5,completed,follow_up
221,CALL_000221,AGT_030,2024-11-03 02:15:20.633158,2024-11-03 02:57:20.633158,42.0,5,5,completed,resolved
222,CALL_000222,AGT_013,2024-10-08 14:57:20.633158,2024-10-08 15:47:20.633158,50.0,3,6,transferred,follow_up
223,CALL_000223,AGT_004,2024-10-10 19:15:20.633158,2024-10-10 19:23:20.633158,8.0,4,5,abandoned,resolved
224,CALL_000224,AGT_050,2024-10-23 13:55:20.633158,2024-10-23 14:31:20.633158,36.0,4,5,abandoned,resolved
225,CALL_000225,AGT_030,2024-10-08 04:38:20.633158,2024-10-08 05:07:20.633158,29.0,4,8,completed,resolved
226,CALL_000226,AGT_038,2024-10-25 14:02:20.633158,2024-10-25 14:19:20.633158,17.0,2,2,abandoned,escalated
227,CALL_000227,AGT_013,2024-10-14 18:00:20.633158,2024-10-14 18:10:20.633158,10.0,4,8,abandoned,resolved
228,CALL_000228,AGT_043,2024-10-19 11:27:20.633158,2024-10-19 12:25:20.633158,58.0,4,5,transferred,resolved
229,CALL_000229,AGT_043,2024-10-09 00:02:20.633158,2024-10-09 00:22:20.633158,20.0,2,10,transferred,escalated
230,CALL_000230,AGT_018,2024-10-19 08:16:20.633158,2024-10-19 08:54:20.633158,38.0,5,7,transferred,resolved
231,CALL_000231,AGT_019,2024-10-12 09:56:20.633158,2024-10-12 10:13:20.633158,17.0,5,8,transferred,follow_up
232,CALL_000232,AGT_049,2024-11-04 04:58:20.633158,2024-11-04 05:31:20.633158,33.0,2,3,completed,follow_up
233,CALL_000233,AGT_013,2024-10-19 07:16:20.633158,2024-10-19 07:38:20.633158,22.0,3,8,transferred,resolved
234,CALL_000234,AGT_027,2024-10-11 19:07:20.633158,2024-10-11 19:57:20.633158,50.0,1,6,abandoned,escalated
235,CALL_000235,AGT_025,2024-10-07 15:05:20.633158,2024-10-07 16:03:20.633158,58.0,4,8,completed,follow_up
236,CALL_000236,AGT_044,2024-10-17 14:31:20.633158,2024-10-17 15:05:20.633158,34.0,3,5,abandoned,escalated
237,CALL_000237,AGT_023,2024-11-04 16:25:20.633158,2024-11-04 17:22:20.633158,57.0,5,1,abandoned,escalated
238,CALL_000238,AGT_037,2024-11-01 13:34:20.633158,2024-11-01 13:46:20.633158,12.0,5,4,abandoned,follow_up
239,CALL_000239,AGT_007,2024-11-01 07:38:20.633158,2024-11-01 08:25:20.633158,47.0,1,10,transferred,escalated
240,CALL_000240,AGT_005,2024-11-04 01:14:20.633158,2024-11-04 01:55:20.633158,41.0,3,3,transferred,follow_up
241,CALL_000241,AGT_037,2024-10-18 08:08:20.633158,2024-10-18 09:01:20.633158,53.0,4,2,completed,escalated
242,CALL_000242,AGT_015,2024-10-16 22:46:20.633158,2024-10-16 23:38:20.633158,52.0,5,3,completed,follow_up
243,CALL_000243,AGT_008,2024-10-29 09:34:20.633158,2024-10-29 09:51:20.633158,17.0,4,9,transferred,resolved
244,CALL_000244,AGT_050,2024-10-21 18:23:20.633158,2024-10-21 18:25:20.633158,2.0,2,6,abandoned,follow_up
245,CALL_000245,AGT_006,2024-10-13 14:42:20.633158,2024-10-13 15:23:20.633158,41.0,2,10,completed,follow_up
246,CALL_000246,AGT_037,2024-10-18 05:35:20.633158,2024-10-18 06:30:20.633158,55.0,4,5,transferred,follow_up
247,CALL_000247,AGT_039,2024-10-29 03:23:20.633158,2024-10-29 03:43:20.633158,20.0,4,1,transferred,follow_up
248,CALL_000248,AGT_016,2024-10-22 18:49:20.633158,2024-10-22 19:46:20.633158,57.0,4,8,transferred,escalated
249,CALL_000249,AGT_017,2024-10-15 08:24:20.633158,2024-10-15 08:48:20.633158,24.0,4,6,abandoned,resolved
250,CALL_000250,AGT_044,2024-11-01 19:54:20.633158,2024-11-01 20:38:20.633158,44.0,4,7,transferred,follow_up
251,CALL_000251,AGT_041,2024-10-30 05:49:20.633158,2024-10-30 06:46:20.633158,57.0,4,5,transferred,escalated
252,CALL_000252,AGT_019,2024-10-19 02:32:20.633158,2024-10-19 02:59:20.633158,27.0,2,2,transferred,resolved
253,CALL_000253,AGT_034,2024-10-30 12:22:20.633158,2024-10-30 12:35:20.633158,13.0,3,8,transferred,resolved
254,CALL_000254,AGT_016,2024-10-28 13:40:20.633158,2024-10-28 14:06:20.633158,26.0,1,5,completed,resolved
255,CALL_000255,AGT_041,2024-10-24 09:07:20.633158,2024-10-24 09:25:20.633158,18.0,4,2,completed,resolved
256,CALL_000256,AGT_015,2024-11-01 05:46:20.633158,2024-11-01 06:08:20.633158,22.0,5,10,transferred,follow_up
257,CALL_000257,AGT_039,2024-10-29 17:31:20.633158,2024-10-29 18:25:20.633158,54.0,1,2,abandoned,follow_up
258,CALL_000258,AGT_019,2024-10-18 18:06:20.633158,2024-10-18 18:17:20.633158,11.0,5,3,completed,escalated
259,CALL_000259,AGT_002,2024-10-12 17:26:20.633158,2024-10-12 18:21:20.633158,55.0,4,4,transferred,escalated
260,CALL_000260,AGT_002,2024-10-09 20:47:20.633158,2024-10-09 20:54:20.633158,7.0,4,2,completed,escalated
261,CALL_000261,AGT_007,2024-10-11 06:21:20.633158,2024-10-11 06:39:20.633158,18.0,5,2,completed,resolved
262,CALL_000262,AGT_045,2024-10-31 14:18:20.633158,2024-10-31 14:37:20.633158,19.0,1,3,abandoned,resolved
263,CALL_000263,AGT_046,2024-10-18 09:51:20.633158,2024-10-18 10:23:20.633158,32.0,2,9,transferred,follow_up
264,CALL_000264,AGT_031,2024-10-14 09:07:20.633158,2024-10-14 09:41:20.633158,34.0,3,1,transferred,resolved
265,CALL_000265,AGT_048,2024-10-21 04:54:20.633158,2024-10-21 04:56:20.633158,2.0,3,3,abandoned,resolved
266,CALL_000266,AGT_035,2024-10-17 17:16:20.633158,2024-10-17 17:36:20.633158,20.0,2,5,abandoned,resolved
267,CALL_000267,AGT_042,2024-10-14 16:08:20.633158,2024-10-14 16:11:20.633158,3.0,1,3,transferred,escalated
268,CALL_000268,AGT_040,2024-10-24 11:34:20.633158,2024-10-24 12:20:20.633158,46.0,4,7,transferred,escalated
269,CALL_000269,AGT_010,2024-10-15 14:27:20.633158,2024-10-15 14:40:20.633158,13.0,5,3,abandoned,follow_up
270,CALL_000270,AGT_036,2024-10-09 09:07:20.633158,2024-10-09 10:06:20.633158,59.0,2,6,completed,resolved
271,CALL_000271,AGT_025,2024-10-28 22:59:20.633158,2024-10-28 23:36:20.633158,37.0,4,6,completed,resolved
272,CALL_000272,AGT_003,2024-10-16 03:16:20.633158,2024-10-16 03:42:20.633158,26.0,5,8,abandoned,follow_up
273,CALL_000273,AGT_004,2024-10-11 14:00:20.633158,2024-10-11 14:45:20.633158,45.0,5,1,completed,resolved
274,CALL_000274,AGT_003,2024-10-26 07:49:20.633158,2024-10-26 08:17:20.633158,28.0,5,9,abandoned,resolved
275,CALL_000275,AGT_023,2024-11-05 19:35:20.633158,2024-11-05 19:58:20.633158,23.0,2,3,completed,escalated
276,CALL_000276,AGT_046,2024-11-01 08:11:20.633158,2024-11-01 08:57:20.633158,46.0,2,2,completed,follow_up
277,CALL_000277,AGT_048,2024-10-31 06:37:20.633158,2024-10-31 07:04:20.633158,27.0,5,8,transferred,follow_up
278,CALL_000278,AGT_041,2024-10-27 01:43:20.633158,2024-10-27 01:46:20.633158,3.0,4,10,transferred,follow_up
279,CALL_000279,AGT_005,2024-11-02 12:35:20.633158,2024-11-02 12:38:20.633158,3.0,5,8,completed,follow_up
280,CALL_000280,AGT_046,2024-10-22 10:11:20.633158,2024-10-22 10:46:20.633158,35.0,4,6,completed,escalated
281,CALL_000281,AGT_003,2024-10-09 10:23:20.633158,2024-10-09 10:27:20.633158,4.0,1,5,transferred,escalated
282,CALL_000282,AGT_002,2024-10-18 19:26:20.633158,2024-10-18 19:48:20.633158,22.0,3,8,transferred,resolved
283,CALL_000283,AGT_011,2024-10-21 21:28:20.633158,2024-10-21 21:39:20.633158,11.0,3,10,transferred,resolved
284,CALL_000284,AGT_041,2024-10-10 20:02:20.633158,2024-10-10 20:21:20.633158,19.0,2,1,abandoned,resolved
285,CALL_000285,AGT_040,2024-10-06 11:53:20.633158,2024-10-06 12:18:20.633158,25.0,1,6,completed,resolved
286,CALL_000286,AGT_044,2024-10-30 07:02:20.633158,2024-10-30 07:20:20.633158,18.0,2,10,transferred,escalated
287,CALL_000287,AGT_027,2024-11-05 19:09:20.633158,2024-11-05 19:21:20.633158,12.0,4,9,completed,follow_up
288,CALL_000288,AGT_025,2024-10-19 01:47:20.633158,2024-10-19 02:26:20.633158,39.0,4,5,abandoned,escalated
289,CALL_000289,AGT_030,2024-10-29 15:50:20.633158,2024-10-29 16:39:20.633158,49.0,5,3,abandoned,resolved
290,CALL_000290,AGT_014,2024-10-18 02:49:20.633158,2024-10-18 03:27:20.633158,38.0,4,5,transferred,escalated
291,CALL_000291,AGT_024,2024-10-10 18:29:20.633158,2024-10-10 18:42:20.633158,13.0,3,6,abandoned,follow_up
292,CALL_000292,AGT_010,2024-10-17 19:15:20.633158,2024-10-17 19:29:20.633158,14.0,2,10,completed,follow_up
293,CALL_000293,AGT_018,2024-10-27 02:18:20.633158,2024-10-27 03:11:20.633158,53.0,4,7,transferred,escalated
294,CALL_000294,AGT_049,2024-10-07 02:06:20.633158,2024-10-07 02:57:20.633158,51.0,2,3,completed,escalated
295,CALL_000295,AGT_015,2024-11-04 03:25:20.633158,2024-11-04 04:03:20.633158,38.0,2,3,completed,escalated
296,CALL_000296,AGT_048,2024-10-28 23:41:20.633158,2024-10-29 00:25:20.633158,44.0,5,10,abandoned,resolved
297,CALL_000297,AGT_016,2024-10-20 16:16:20.633158,2024-10-20 16:32:20.633158,16.0,3,1,abandoned,escalated
298,CALL_000298,AGT_043,2024-10-20 17:27:20.633158,2024-10-20 18:21:20.633158,54.0,2,7,abandoned,escalated
299,CALL_000299,AGT_022,2024-10-10 06:30:20.633158,2024-10-10 07:09:20.633158,39.0,5,8,abandoned,escalated
300,CALL_000300,AGT_050,2024-11-04 11:37:20.633158,2024-11-04 11:46:20.633158,9.0,3,6,abandoned,follow_up
301,CALL_000301,AGT_026,2024-10-15 10:09:20.633158,2024-10-15 10:54:20.633158,45.0,2,5,transferred,follow_up
302,CALL_000302,AGT_032,2024-10-06 18:08:20.633158,2024-10-06 18:46:20.633158,38.0,1,1,completed,resolved
303,CALL_000303,AGT_029,2024-10-06 19:35:20.633158,2024-10-06 20:17:20.633158,42.0,5,2,completed,resolved
304,CALL_000304,AGT_033,2024-10-20 19:16:20.633158,2024-10-20 19:35:20.633158,19.0,5,2,completed,follow_up
305,CALL_000305,AGT_022,2024-10-28 08:51:20.633158,2024-10-28 08:56:20.633158,5.0,4,5,completed,follow_up
306,CALL_000306,AGT_029,2024-10-07 10:44:20.633158,2024-10-07 11:29:20.633158,45.0,1,8,abandoned,follow_up
307,CALL_000307,AGT_024,2024-10-31 16:18:20.633158,2024-10-31 17:09:20.633158,51.0,2,4,completed,escalated
308,CALL_000308,AGT_031,2024-10-15 06:43:20.633158,2024-10-15 07:30:20.633158,47.0,5,2,transferred,escalated
309,CALL_000309,AGT_023,2024-10-25 08:42:20.633158,2024-10-25 09:39:20.633158,57.0,2,8,transferred,follow_up
310,CALL_000310,AGT_043,2024-10-30 13:19:20.633158,2024-10-30 13:49:20.633158,30.0,2,2,completed,escalated
311,CALL_000311,AGT_028,2024-10-26 03:15:20.633158,2024-10-26 03:20:20.633158,5.0,1,9,completed,escalated
312,CALL_000312,AGT_046,2024-10-22 14:08:20.633158,2024-10-22 14:54:20.633158,46.0,1,8,transferred,resolved
313,CALL_000313,AGT_048,2024-10-27 21:17:20.633158,2024-10-27 22:10:20.633158,53.0,5,7,transferred,follow_up
314,CALL_000314,AGT_019,2024-10-11 11:15:20.633158,2024-10-11 11:53:20.633158,38.0,1,2,abandoned,follow_up
315,CALL_000315,AGT_003,2024-10-28 12:53:20.633158,2024-10-28 13:31:20.633158,38.0,4,9,transferred,escalated
316,CALL_000316,AGT_004,2024-10-16 10:13:20.633158,2024-10-16 10:34:20.633158,21.0,1,4,abandoned,follow_up
317,CALL_000317,AGT_017,2024-10-09 16:34:20.633158,2024-10-09 17:33:20.633158,59.0,1,10,abandoned,resolved
318,CALL_000318,AGT_029,2024-10-07 13:22:20.633158,2024-10-07 13:50:20.633158,28.0,3,8,abandoned,resolved
319,CALL_000319,AGT_044,2024-10-07 07:28:20.633158,2024-10-07 08:09:20.633158,41.0,1,5,abandoned,resolved
320,CALL_000320,AGT_001,2024-10-27 16:53:20.633158,2024-10-27 17:32:20.633158,39.0,3,1,abandoned,follow_up
321,CALL_000321,AGT_039,2024-10-10 23:44:20.633158,2024-10-11 00:30:20.633158,46.0,4,6,completed,follow_up
322,CALL_000322,AGT_042,2024-10-23 09:07:20.633158,2024-10-23 09:35:20.633158,28.0,5,8,transferred,follow_up
323,CALL_000323,AGT_001,2024-10-12 02:26:20.633158,2024-10-12 03:09:20.633158,43.0,5,6,abandoned,follow_up
324,CALL_000324,AGT_049,2024-10-11 21:31:20.633158,2024-10-11 21:46:20.633158,15.0,3,6,transferred,follow_up
325,CALL_000325,AGT_046,2024-10-24 22:59:20.633158,2024-10-24 23:51:20.633158,52.0,2,8,transferred,resolved
326,CALL_000326,AGT_008,2024-10-09 06:56:20.633158,2024-10-09 06:57:20.633158,1.0,1,3,abandoned,escalated
327,CALL_000327,AGT_034,2024-11-02 04:15:20.633158,2024-11-02 05:11:20.633158,56.0,5,4,completed,resolved
328,CALL_000328,AGT_002,2024-10-27 15:54:20.633158,2024-10-27 16:42:20.633158,48.0,4,4,abandoned,follow_up
329,CALL_000329,AGT_049,2024-10-26 03:14:20.633158,2024-10-26 03:29:20.633158,15.0,4,3,completed,resolved
330,CALL_000330,AGT_002,2024-10-28 23:42:20.633158,2024-10-29 00:17:20.633158,35.0,3,1,transferred,follow_up
331,CALL_000331,AGT_037,2024-10-10 19:23:20.633158,2024-10-10 20:23:20.633158,60.0,5,3,completed,follow_up
332,CALL_000332,AGT_018,2024-10-25 06:51:20.633158,2024-10-25 07:50:20.633158,59.0,3,3,completed,resolved
333,CALL_000333,AGT_043,2024-10-14 09:56:20.633158,2024-10-14 10:52:20.633158,56.0,4,6,completed,follow_up
334,CALL_000334,AGT_020,2024-10-28 11:48:20.633158,2024-10-28 12:20:20.633158,32.0,3,8,transferred,escalated
335,CALL_000335,AGT_008,2024-10-27 12:33:20.633158,2024-10-27 13:29:20.633158,56.0,4,1,transferred,follow_up
336,CALL_000336,AGT_044,2024-11-01 06:25:20.633158,2024-11-01 07:23:20.633158,58.0,2,3,completed,escalated
337,CALL_000337,AGT_009,2024-10-30 08:20:20.633158,2024-10-30 08:38:20.633158,18.0,3,5,completed,escalated
338,CALL_000338,AGT_004,2024-10-06 10:48:20.633158,2024-10-06 11:37:20.633158,49.0,2,8,abandoned,follow_up
339,CALL_000339,AGT_008,2024-10-30 00:11:20.633158,2024-10-30 00:42:20.633158,31.0,1,7,completed,resolved
340,CALL_000340,AGT_030,2024-10-16 14:20:20.633158,2024-10-16 14:42:20.633158,22.0,1,3,abandoned,escalated
341,CALL_000341,AGT_017,2024-10-30 08:54:20.633158,2024-10-30 09:42:20.633158,48.0,5,9,completed,resolved
342,CALL_000342,AGT_017,2024-10-06 13:47:20.633158,2024-10-06 13:58:20.633158,11.0,5,10,abandoned,escalated
343,CALL_000343,AGT_025,2024-11-04 23:41:20.633158,2024-11-04 23:50:20.633158,9.0,4,2,transferred,follow_up
344,CALL_000344,AGT_012,2024-10-15 21:24:20.633158,2024-10-15 21:42:20.633158,18.0,5,8,completed,follow_up
345,CALL_000345,AGT_029,2024-10-30 22:51:20.633158,2024-10-30 22:56:20.633158,5.0,1,1,completed,escalated
346,CALL_000346,AGT_013,2024-10-13 10:56:20.633158,2024-10-13 11:23:20.633158,27.0,4,3,completed,follow_up
347,CALL_000347,AGT_003,2024-10-23 11:41:20.633158,2024-10-23 12:10:20.633158,29.0,5,9,completed,escalated
348,CALL_000348,AGT_003,2024-10-13 08:10:20.633158,2024-10-13 08:59:20.633158,49.0,5,6,abandoned,follow_up
349,CALL_000349,AGT_039,2024-10-30 17:03:20.633158,2024-10-30 17:46:20.633158,43.0,4,5,completed,resolved
350,CALL_000350,AGT_033,2024-10-09 12:32:20.633158,2024-10-09 13:10:20.633158,38.0,5,4,transferred,follow_up
351,CALL_000351,AGT_036,2024-10-19 13:35:20.633158,2024-10-19 14:25:20.633158,50.0,4,3,transferred,resolved
352,CALL_000352,AGT_026,2024-11-02 08:58:20.633158,2024-11-02 09:14:20.633158,16.0,4,1,completed,follow_up
353,CALL_000353,AGT_015,2024-11-03 11:49:20.633158,2024-11-03 12:00:20.633158,11.0,4,10,transferred,resolved
354,CALL_000354,AGT_036,2024-10-10 02:20:20.633158,2024-10-10 02:54:20.633158,34.0,5,6,completed,follow_up
355,CALL_000355,AGT_043,2024-10-09 22:40:20.633158,2024-10-09 23:07:20.633158,27.0,2,3,completed,resolved
356,CALL_000356,AGT_044,2024-10-20 17:44:20.633158,2024-10-20 18:01:20.633158,17.0,4,8,transferred,escalated
357,CALL_000357,AGT_024,2024-10-09 18:47:20.633158,2024-10-09 19:28:20.633158,41.0,3,1,completed,escalated
358,CALL_000358,AGT_023,2024-10-25 16:56:20.633158,2024-10-25 17:26:20.633158,30.0,5,5,transferred,resolved
359,CALL_000359,AGT_042,2024-10-25 21:44:20.633158,2024-10-25 22:01:20.633158,17.0,1,4,abandoned,follow_up
360,CALL_000360,AGT_008,2024-10-24 09:47:20.633158,2024-10-24 10:10:20.633158,23.0,2,3,completed,resolved
361,CALL_000361,AGT_046,2024-11-02 00:17:20.633158,2024-11-02 00:49:20.633158,32.0,3,5,abandoned,follow_up
362,CALL_000362,AGT_024,2024-10-18 19:35:20.633158,2024-10-18 19:46:20.633158,11.0,1,7,transferred,escalated
363,CALL_000363,AGT_013,2024-11-05 06:04:20.633158,2024-11-05 06:48:20.633158,44.0,4,1,abandoned,follow_up
364,CALL_000364,AGT_050,2024-10-06 07:03:20.633158,2024-10-06 07:59:20.633158,56.0,1,5,abandoned,escalated
365,CALL_000365,AGT_020,2024-10-10 02:33:20.633158,2024-10-10 03:32:20.633158,59.0,4,6,transferred,follow_up
366,CALL_000366,AGT_001,2024-10-09 01:29:20.633158,2024-10-09 02:13:20.633158,44.0,1,10,abandoned,follow_up
367,CALL_000367,AGT_027,2024-10-25 17:45:20.633158,2024-10-25 18:40:20.633158,55.0,4,6,abandoned,follow_up
368,CALL_000368,AGT_009,2024-10-14 03:32:20.633158,2024-10-14 04:06:20.633158,34.0,2,3,transferred,resolved
369,CALL_000369,AGT_005,2024-10-17 11:45:20.633158,2024-10-17 12:01:20.633158,16.0,2,8,abandoned,resolved
370,CALL_000370,AGT_036,2024-10-09 06:29:20.633158,2024-10-09 07:19:20.633158,50.0,4,8,transferred,escalated
371,CALL_000371,AGT_037,2024-10-09 19:51:20.633158,2024-10-09 20:07:20.633158,16.0,5,8,abandoned,escalated
372,CALL_000372,AGT_010,2024-11-05 04:42:20.633158,2024-11-05 05:16:20.633158,34.0,3,8,transferred,resolved
373,CALL_000373,AGT_004,2024-10-24 17:37:20.633158,2024-10-24 18:17:20.633158,40.0,2,9,transferred,escalated
374,CALL_000374,AGT_049,2024-10-13 21:47:20.633158,2024-10-13 22:31:20.633158,44.0,1,7,abandoned,resolved
375,CALL_000375,AGT_024,2024-10-12 09:54:20.633158,2024-10-12 09:55:20.633158,1.0,2,7,abandoned,follow_up
376,CALL_000376,AGT_022,2024-10-09 08:54:20.633158,2024-10-09 08:56:20.633158,2.0,3,6,abandoned,escalated
377,CALL_000377,AGT_007,2024-10-27 08:27:20.633158,2024-10-27 08:56:20.633158,29.0,2,6,completed,escalated
378,CALL_000378,AGT_028,2024-10-06 14:22:20.633158,2024-10-06 14:47:20.633158,25.0,5,4,completed,resolved
379,CALL_000379,AGT_026,2024-10-21 11:48:20.633158,2024-10-21 12:36:20.633158,48.0,2,1,completed,escalated
380,CALL_000380,AGT_029,2024-11-03 14:59:20.633158,2024-11-03 15:38:20.633158,39.0,5,1,transferred,escalated
381,CALL_000381,AGT_002,2024-10-30 21:57:20.633158,2024-10-30 22:52:20.633158,55.0,1,9,abandoned,follow_up
382,CALL_000382,AGT_048,2024-10-15 14:20:20.633158,2024-10-15 14:49:20.633158,29.0,1,5,transferred,escalated
383,CALL_000383,AGT_020,2024-11-04 03:52:20.633158,2024-11-04 03:59:20.633158,7.0,3,1,completed,follow_up
384,CALL_000384,AGT_015,2024-10-12 15:09:20.633158,2024-10-12 15:14:20.633158,5.0,5,10,abandoned,resolved
385,CALL_000385,AGT_017,2024-10-09 20:40:20.633158,2024-10-09 20:50:20.633158,10.0,2,7,transferred,escalated
386,CALL_000386,AGT_007,2024-10-11 19:33:20.633158,2024-10-11 20:26:20.633158,53.0,3,3,abandoned,follow_up
387,CALL_000387,AGT_043,2024-10-24 15:00:20.633158,2024-10-24 15:10:20.633158,10.0,2,6,transferred,resolved
388,CALL_000388,AGT_048,2024-10-28 00:25:20.633158,2024-10-28 00:34:20.633158,9.0,2,10,abandoned,escalated
389,CALL_000389,AGT_004,2024-10-21 19:13:20.633158,2024-10-21 19:21:20.633158,8.0,4,4,completed,resolved
390,CALL_000390,AGT_013,2024-10-31 08:09:20.633158,2024-10-31 08:54:20.633158,45.0,2,1,completed,escalated
391,CALL_000391,AGT_045,2024-10-07 21:15:20.633158,2024-10-07 21:44:20.633158,29.0,3,6,abandoned,resolved
392,CALL_000392,AGT_029,2024-10-18 19:27:20.633158,2024-10-18 19:45:20.633158,18.0,3,10,transferred,resolved
393,CALL_000393,AGT_048,2024-10-17 16:32:20.633158,2024-10-17 16:40:20.633158,8.0,4,9,completed,follow_up
394,CALL_000394,AGT_027,2024-11-05 11:17:20.633158,2024-11-05 11:52:20.633158,35.0,2,1,completed,resolved
395,CALL_000395,AGT_024,2024-11-04 14:54:20.633158,2024-11-04 15:04:20.633158,10.0,2,6,completed,escalated
396,CALL_000396,AGT_035,2024-10-18 20:07:20.633158,2024-10-18 20:56:20.633158,49.0,2,4,abandoned,escalated
397,CALL_000397,AGT_023,2024-10-25 21:33:20.633158,2024-10-25 22:04:20.633158,31.0,5,1,abandoned,follow_up
398,CALL_000398,AGT_037,2024-10-31 01:37:20.633158,2024-10-31 01:50:20.633158,13.0,5,5,transferred,escalated
399,CALL_000399,AGT_034,2024-10-15 20:07:20.633158,2024-10-15 20:26:20.633158,19.0,3,3,transferred,escalated
400,CALL_000400,AGT_009,2024-10-07 19:38:20.633158,2024-10-07 20:15:20.633158,37.0,3,9,transferred,escalated
401,CALL_000401,AGT_028,2024-10-07 22:51:20.633158,2024-10-07 23:07:20.633158,16.0,2,7,abandoned,resolved
402,CALL_000402,AGT_006,2024-11-01 06:01:20.633158,2024-11-01 06:49:20.633158,48.0,2,2,abandoned,resolved
403,CALL_000403,AGT_021,2024-11-01 17:18:20.633158,2024-11-01 17:46:20.633158,28.0,3,7,transferred,escalated
404,CALL_000404,AGT_047,2024-11-03 18:20:20.633158,2024-11-03 18:38:20.633158,18.0,1,4,transferred,follow_up
405,CALL_000405,AGT_029,2024-10-30 23:15:20.633158,2024-10-30 23:34:20.633158,19.0,2,7,abandoned,resolved
406,CALL_000406,AGT_034,2024-10-31 07:29:20.633158,2024-10-31 07:52:20.633158,23.0,1,8,transferred,follow_up
407,CALL_000407,AGT_025,2024-10-12 01:26:20.633158,2024-10-12 02:26:20.633158,60.0,2,4,completed,escalated
408,CALL_000408,AGT_009,2024-10-07 18:11:20.633158,2024-10-07 18:14:20.633158,3.0,2,7,abandoned,escalated
409,CALL_000409,AGT_026,2024-10-09 10:50:20.633158,2024-10-09 10:57:20.633158,7.0,1,8,transferred,resolved
410,CALL_000410,AGT_017,2024-11-05 11:24:20.633158,2024-11-05 11:31:20.633158,7.0,1,7,abandoned,escalated
411,CALL_000411,AGT_009,2024-10-26 01:07:20.633158,2024-10-26 01:51:20.633158,44.0,2,2,completed,resolved
412,CALL_000412,AGT_032,2024-10-18 06:07:20.633158,2024-10-18 06:50:20.633158,43.0,2,3,abandoned,escalated
413,CALL_000413,AGT_029,2024-11-04 12:39:20.633158,2024-11-04 13:09:20.633158,30.0,1,3,abandoned,escalated
414,CALL_000414,AGT_034,2024-10-12 02:07:20.633158,2024-10-12 02:59:20.633158,52.0,1,9,abandoned,resolved
415,CALL_000415,AGT_043,2024-10-27 05:50:20.633158,2024-10-27 06:09:20.633158,19.0,1,5,abandoned,resolved
416,CALL_000416,AGT_034,2024-11-02 13:29:20.633158,2024-11-02 14:01:20.633158,32.0,1,1,completed,resolved
417,CALL_000417,AGT_003,2024-10-13 14:33:20.633158,2024-10-13 14:49:20.633158,16.0,1,7,abandoned,escalated
418,CALL_000418,AGT_009,2024-10-06 05:23:20.633158,2024-10-06 05:55:20.633158,32.0,5,1,abandoned,escalated
419,CALL_000419,AGT_008,2024-10-11 23:26:20.633158,2024-10-12 00:15:20.633158,49.0,4,4,transferred,follow_up
420,CALL_000420,AGT_027,2024-10-19 09:36:20.633158,2024-10-19 10:12:20.633158,36.0,1,3,abandoned,resolved
421,CALL_000421,AGT_043,2024-10-08 07:13:20.633158,2024-10-08 07:50:20.633158,37.0,1,3,transferred,escalated
422,CALL_000422,AGT_035,2024-10-26 10:44:20.633158,2024-10-26 10:48:20.633158,4.0,2,2,completed,escalated
423,CALL_000423,AGT_039,2024-10-08 10:42:20.633158,2024-10-08 11:27:20.633158,45.0,1,9,completed,resolved
424,CALL_000424,AGT_003,2024-11-02 01:59:20.633158,2024-11-02 02:23:20.633158,24.0,1,4,completed,follow_up
425,CALL_000425,AGT_029,2024-10-30 13:01:20.633158,2024-10-30 13:12:20.633158,11.0,5,7,completed,resolved
426,CALL_000426,AGT_011,2024-11-05 01:53:20.633158,2024-11-05 02:28:20.633158,35.0,4,8,transferred,follow_up
427,CALL_000427,AGT_039,2024-10-29 14:31:20.633158,2024-10-29 14:49:20.633158,18.0,5,1,abandoned,escalated
428,CALL_000428,AGT_041,2024-10-15 15:09:20.633158,2024-10-15 15:15:20.633158,6.0,5,6,completed,follow_up
429,CALL_000429,AGT_027,2024-10-12 10:08:20.633158,2024-10-12 10:36:20.633158,28.0,5,10,abandoned,escalated
430,CALL_000430,AGT_003,2024-10-21 18:30:20.633158,2024-10-21 19:06:20.633158,36.0,1,9,transferred,resolved
431,CALL_000431,AGT_003,2024-10-17 21:32:20.633158,2024-10-17 21:33:20.633158,1.0,3,5,transferred,resolved
432,CALL_000432,AGT_026,2024-10-07 09:04:20.633158,2024-10-07 10:04:20.633158,60.0,2,1,transferred,resolved
433,CALL_000433,AGT_038,2024-10-28 03:24:20.633158,2024-10-28 04:09:20.633158,45.0,1,6,completed,follow_up
434,CALL_000434,AGT_034,2024-11-05 10:22:20.633158,2024-11-05 11:22:20.633158,60.0,1,1,abandoned,escalated
435,CALL_000435,AGT_003,2024-10-05 23:22:20.633158,2024-10-05 23:30:20.633158,8.0,2,8,abandoned,resolved
436,CALL_000436,AGT_031,2024-10-12 11:06:20.633158,2024-10-12 11:47:20.633158,41.0,5,1,abandoned,resolved
437,CALL_000437,AGT_024,2024-10-30 19:24:20.633158,2024-10-30 19:52:20.633158,28.0,3,1,transferred,escalated
438,CALL_000438,AGT_047,2024-11-01 03:56:20.633158,2024-11-01 04:40:20.633158,44.0,5,5,completed,resolved
439,CALL_000439,AGT_029,2024-10-14 00:29:20.633158,2024-10-14 01:16:20.633158,47.0,2,10,transferred,escalated
